id	character	type	name	held	c_name	ob	lvl	c_arch	c_elem	c_pot	c_mod	customs	caps
gear_aerith_garb_of_the_possessed	Aerith	gear	Garb of the Possessed	TRUE	Ultra Ripping Twister			phys	nonelem	1000			buff type=exploitWeakness range=allAllies value=30
gear_aerith_festive_dress	Aerith	gear	Festive Dress	TRUE	Ultra Planet's Prayer			mag	heal	50			heal range=allAllies
gear_aerith_gorgeous_dress	Aerith	gear	Gorgeous Dress	TRUE	Ultra Luminous Bloom			mag	nonelem	1000			debuff type=elemDmgRcvdUp elem=fire range=allEnemies
gear_yuffie_savior_ensemble	Yuffie	gear	Savior Ensemble	TRUE	Ultra Circling Doom			phys	nonelem	2000			debuff type=elemWeakness elem=earth range=singleEnemy
gear_yuffie_heirloom_kimono	Yuffie	gear	Heirloom Kimono	TRUE	Ultra Calligraphy: Dawn			mag	nonelem	2000			buff type=patkUp tier=3 range=allAllies
gear_yuffie_moogle_hat_and_cape	Yuffie	gear	Moogle Hat & Cape	TRUE	Ultra Rumbling Thunder Slash			phys	lightning	2000			buff type=exploitWeakness range=self
gear_vincent_auditing_uniform	Vincent	gear	Auditing Uniform	TRUE	Ultra Turbulent Dharma			phys	wind	2000			buff type=elemDmgUp elem=wind tier=4 range=self
gear_vincent_chaos	Vincent	gear	Chaos	TRUE	Ultra Terminal Sentence			phys	nonelem	2000			buff type=magWeaponBoost range=self; buff type=physWeaponBoost range=self
gear_vincent_the_immaculate	Vincent	gear	The Immaculate	TRUE	Ultra Sunder Earth			phys	earth	2000			debuff type=singleTgtPhysDmgRcvdUp range=allEnemies
gear_vincent_infiltration_style	Vincent	gear	Infiltration Style	TRUE	Ultra Certain End			phys	nonelem	2000			buff type=elemDmgBonus elem=earth range=allAllies
gear_glenn_patissier_style	Glenn	gear	Patissier Style	TRUE	Ultra Baked Chocolate Rush			mag	fire	1000			debuff type=mdefDown tier=3 range=singleEnemy; buff type=provoke range=self
gear_glenn_garish_hakama	Glenn	gear	Garish Hakama	TRUE	Ultra Haphazard Strikes			mag	nonelem	1000			debuff type=singleTgtMagDmgRcvdUp range=singleEnemy
gear_matt_physician_s_hakama	Matt	gear	Physician's Hakama	TRUE	Ultra Luminous Excision			mag	nonelem	1000			buff type=elemWeaponBoost elem=water range=allAllies
gear_cid_holidays_attire	Cid	gear	Holidays Attire	TRUE	Ultra Holidays Spark			phys	lightning	1500			gauge type=command range=self; debuff type=pdefDown tier=3 range=singleEnemy
gear_cid_patissier_frock	Cid	gear	Patissier Frock	TRUE	Ultra Icicle Candy			phys	ice	1000			buff type=elemDmgUp elem=ice tier=3 range=allAllies; buff type=hpGain range=allAllies
gear_seph_og_ruler_of_the_planet	Seph OG	gear	Ruler of the Planet	TRUE	Ultra Telluric Fury			phys	nonelem	2000			debuff type=elemResistDown elem=fire tier=3 range=singleEnemy
gear_seph_og_one_with_the_blade	Seph OG	gear	One with the Blade	TRUE	Ultra Flash of Ruin			mag	nonelem	2000			debuff type=enfeeble range=allEnemies
gear_seph_og_conqueror_of_the_planet	Seph OG	gear	Conqueror of the Planet	TRUE	Ultra Planet's Purple Lightning			mag	lightning	2000			gauge type=overspeed range=self when=overspeedOff
gear_seph_og_polygon_sephiroth	Seph OG	gear	Polygon Sephiroth	TRUE	Ultra Telluric Fury			phys	nonelem	2000			debuff type=elemResistDown elem=fire tier=3 range=singleEnemy
gear_seph_og_omega_style	Seph OG	gear	Omega Style	TRUE	Ultra Cryostasis			mag	ice	2000			debuff type=elemDmgRcvdUp elem=ice range=allEnemies
wpn_sephiroth_cerulean_sky	Sephiroth	gacha	Cerulean Sky	TRUE	Blue Triad++	10	140	phys	wind	1340			debuff type=pdefDown tier=3 range=allEnemies; debuff type=enfeeble range=allEnemies when=selfHpGe50; buff type=hpGain range=allAllies when=firstUse; gauge type=gearUses range=self when=firstUse
wpn_cloud_chevron_blade	Cloud	gacha	Chevron Blade	TRUE	Devastating Cyclone++	10	140	phys	wind	900	mult=1.3 when=singleTarget		buff type=patkUp tier=3 range=allAllies; buff type=elemWeaponBoost elem=wind range=allAllies when=selfHpGe50
wpn_vincent_chrome_death_penalty	Vincent	gacha	Chrome Death Penalty	TRUE	Terminal Sentence++	10	140	phys	nonelem	1340			buff type=elemWeaponBoost elem=fire range=allAllies value=35; buff type=elemWeaponBoost elem=earth range=allAllies value=35; buff type=elemWeaponBoost elem=wind range=allAllies value=35; gauge type=gearUses range=self when=firstUse
wpn_angeal_master_tonberrys_blade	Angeal	event	Master Tonberry's Blade	TRUE	Solid Bravery++	10	140		heal	13			buff type=patkUp tier=2 range=self; buff type=regen range=self
wpn_cloud_neo_bahamut_greatsword	Cloud	event	Neo Bahamut Greatsword	TRUE	Deblizzara Surge A++	10	140	mag	nonelem	240			debuff type=elemResistDown elem=ice tier=2 range=allEnemies
wpn_tifa_riding_gloves	Tifa	gacha	Riding Gloves	TRUE	Freezing Drive++	10	140	phys	ice	1340			debuff type=elemDmgRcvdUp elem=ice range=allEnemies value=50
wpn_angeal_sea_dragon_greatsword	Angeal	event	Sea Dragon Greatsword	TRUE	Dewatera Surge++	10	140	mag	nonelem	360			debuff type=elemResistDown elem=water tier=2 range=allEnemies
wpn_angeal_festive_blade	Angeal	limited	Festive Blade	TRUE	Planet's Thunderstrike++	10	140	mag	lightning	920			buff type=provoke range=self; buff type=elemWeaponBoost elem=lightning range=allAllies value=35; buff type=elemDmgUp elem=lightning tier=3 range=allAllies
wpn_tifa_metal_knuckles	Tifa	gacha	Metal Knuckles	TRUE	Knuckle Pulverize++	10	140	mag	nonelem	1340		spade|diamond	buff type=magAtbConservation range=allAllies; buff type=matkUp tier=3 range=allAllies; buff type=ampMagAbilities range=self when=custom:spade; buff type=magicInterruptUp range=allAllies mode=passive when=custom:diamond
wpn_zack_wheel_edge	Zack	gacha	Wheel Edge	TRUE	Hydro Cleave++	10	140	phys	water	1340		heart|diamond	debuff type=elemDmgRcvdUp elem=water range=singleEnemy; dmg arch=phys elem=water mod=1680 when=custom:heart; buff type=elemInterruptUp elem=water range=allAllies mode=passive when=custom:diamond
uw_barret_battle_cry	Barret	ultimate	Battle Cry	TRUE	Quad Annihilation		140	hybrid	nonelem	1000			debuff type=singleTgtPhysDmgRcvdUp value=80 range=allEnemies; debuff type=singleTgtMagDmgRcvdUp value=80 range=allEnemies; buff type=veil value=100 range=allAllies; buff type=haste range=allAllies
gear_cloud_ac_mode	Cloud	gear	AC Mode	TRUE									
gear_yuffie_ac_outfit	Yuffie	gear	AC Outfit	TRUE									
gear_tifa_ac_style	Tifa	gear	AC Style	TRUE									
gear_tifa_amarant_s_guise	Tifa	gear	Amarant's Guise	TRUE									
gear_sephiroth_banesword_style	Sephiroth	gear	Banesword Style	TRUE									
gear_sephiroth_cirrus_hakama	Sephiroth	gear	Cirrus Hakama	TRUE	Ultra Blue Triad			phys	wind	2000			debuff type=elemDmgRcvdUp elem=wind range=singleEnemy
gear_seph_og_corruptor_of_the_planet	Seph OG	gear	Corruptor of the Planet	TRUE									
gear_lucia_desperado_chic	Lucia	gear	Desperado Chic	TRUE									
gear_glenn_desperado_mantle	Glenn	gear	Desperado Mantle	TRUE									
gear_matt_desperado_style	Matt	gear	Desperado Style	TRUE									
gear_cloud_erdrick_s_armour	Cloud	gear	Erdrick's Armour	TRUE									
gear_angeal_festive_suit	Angeal	gear	Festive Suit	TRUE	Ultra Planet's Thunderstrike			mag	lightning	1000			buff type=physResistUp range=self; buff type=magResistUp range=self; buff type=hpGain range=allAllies
gear_vincent_galian_beast_mantle	Vincent	gear	Galian Beast Mantle	TRUE									
gear_sephiroth_garb_of_the_world_ender	Sephiroth	gear	Garb of the World-Ender	TRUE	Ultra Dark Manifestation			mag	nonelem	2000			debuff type=elemWeakness elem=water range=singleEnemy
gear_angeal_ghost_robe	Angeal	gear	Ghost Robe	TRUE									
gear_red_xiii_great_sabrecat	Red XIII	gear	Great Sabrecat	TRUE									
gear_zack_heavy_shield_armor	Zack	gear	Heavy Shield Armor	TRUE	Ultra X-Gale			mag	wind	2000			buff type=elemDmgUp elem=wind tier=3 range=allAllies; buff type=hpGain range=allAllies
gear_sephiroth_knight_of_etro	Sephiroth	gear	Knight of Etro	TRUE	Ultra Smite			phys	water	2000			buff type=ampPhysAbilities range=self
gear_cait_sith_nocturne_jacket	Cait	gear	Nocturne Jacket	TRUE	Ultra Meow Meow Typhoon			mag	wind	1000			buff type=matkUp tier=3 range=allAllies; buff type=pdefUp tier=3 range=allAllies
gear_red_xiii_patissier_outfit	Red XIII	gear	Patissier Outfit	TRUE	Ultra Whisking Claw			phys	nonelem	1000			buff type=haste range=allAllies
gear_aerith_pink_mermaid_beachwear	Aerith	gear	Pink Mermaid Beachwear	TRUE									
gear_red_xiii_pirate_navigator	Red XIII	gear	Pirate Navigator	TRUE									
gear_cloud_polygon_cloud	Cloud	gear	Polygon Cloud	TRUE									
gear_zack_polygon_zack	Zack	gear	Polygon Zack	TRUE									
gear_sephiroth_remnant_suit	Sephiroth	gear	Remnant Suit	TRUE									
gear_angeal_resort_style	Angeal	gear	Resort Style	TRUE	Ultra Torque Slash			phys	nonelem	700			buff type=veil range=allAllies
gear_tifa_rider_jacket	Tifa	gear	Rider Jacket	TRUE	Ultra Freezing Drive			phys	ice	2000			buff type=elemWeaponBoost elem=ice range=allAllies
gear_tifa_shining_spirit_beachwear	Tifa	gear	Shining Spirit Beachwear	TRUE									
gear_lucia_shinra_ceremonial_uniform	Lucia	gear	Shinra Ceremonial Uniform	TRUE									
gear_glenn_snow_style	Glenn	gear	Snow Style	TRUE									
gear_aerith_supreme_sage_garb	Aerith	gear	Supreme Sage Garb	TRUE									
gear_zack_surfer_look	Zack	gear	Surfer Look	TRUE									
gear_zack_zenithian_armour	Zack	gear	Zenithian Armour	TRUE									
wpn_barret_companion_arm	Barret	gacha	Companion Arm	TRUE	Overheating Bash++	10	140	phys	fire	780	mult=2 when=selfHpEq100	spade|diamond	buff type=veil value=10 range=allAllies; buff type=exploitWeakness value=40 range=allAllies when=custom:none&selfHpGe50; gauge type=gearUses value=1 range=self when=firstUse; buff type=patkBoost value=40 range=allAllies when=custom:spade; buff type=physWeaponBoost value=35 range=allAllies when=custom:spade
wpn_red_xiii_super_sleuth_collar	Red XIII	gacha	Super Sleuth Collar	TRUE	Case Solved++	10	140	mag	heal	47		spade|diamond	buff type=enliven range=allAllies; buff type=pdefUp tier=2 range=allAllies when=selfHpGe50; heal range=allAllies
gear_tifa_zangan_gi	Tifa	gear	Zangan Gi	TRUE	Ultra Pulverizing Knuckle			mag	nonelem	2000			debuff type=singleTgtMagDmgRcvdUp value=60 range=allEnemies
gear_red_xiii_super_sleuth_cape	Red XIII	gear	Super Sleuth Cape	TRUE	Ultra Case Solved			mag	heal	40			amp target=buff tier=1 maxTier=4 range=allAllies; heal range=allAllies
